chapter_id	entry_id	meaning	Hittite_LatinTrans	comment
19	320	king, ruler	hassu-; tapariyali-; t; labarna	Respectively: 'king'; 'ruler'. Sumerogram LUGAL, Akkadogram SHARRU or RUBUU = hassu- 'king, prince': Puh. Hieroglyphic Luwian agent noun written LEPUS- ra/i-ya-li-sa 'ruler' reflects a verb tapar- 'rule' with HTT relatives in tapariyassi- 'city ruler': HEG III 118-119. See 'rule' 19.310. Problematic [t/labarna], a Hattic title taken over by the Hittites or a loan based on Luwian [tapar-] 'rule'. See also sarrassiya- 'kingship', a likely loan based on Akkadian sarru 'king', via Hurrian; see 'ladyhood, queenship' with 'queen' 19.330.; Respectively: 'king'; 'ruler'. Sumerogram LUGAL, Akkadogram SHARRU or RUBUU = hassu- 'king, prince': Puh. Hieroglyphic Luwian agent noun written LEPUS- ra/i-ya-li-sa 'ruler' reflects a verb tapar- 'rule' with HTT relatives in tapariyassi- 'city ruler': HEG III 118-119. See 'rule' 19.310. Problematic [t/labarna], a Hattic title taken over by the Hittites or a loan based on Luwian [tapar-] 'rule'. See also sarrassiya- 'kingship', a likely loan based on Akkadian sarru 'king', via Hurrian; see 'ladyhood, queenship' with 'queen' 19.330.; Respectively: 'king'; 'ruler'. Sumerogram LUGAL, Akkadogram SHARRU or RUBUU = hassu- 'king, prince': Puh. Hieroglyphic Luwian agent noun written LEPUS- ra/i-ya-li-sa 'ruler' reflects a verb tapar- 'rule' with HTT relatives in tapariyassi- 'city ruler': HEG III 118-119. See 'rule' 19.310. Problematic [t/labarna], a Hattic title taken over by the Hittites or a loan based on Luwian [tapar-] 'rule'. See also sarrassiya- 'kingship', a likely loan based on Akkadian sarru 'king', via Hurrian; see 'ladyhood, queenship' with 'queen' 19.330.; Respectively: 'king'; 'ruler'. Sumerogram LUGAL, Akkadogram SHARRU or RUBUU = hassu- 'king, prince': Puh. Hieroglyphic Luwian agent noun written LEPUS- ra/i-ya-li-sa 'ruler' reflects a verb tapar- 'rule' with HTT relatives in tapariyassi- 'city ruler': HEG III 118-119. See 'rule' 19.310. Problematic [t/labarna], a Hattic title taken over by the Hittites or a loan based on Luwian [tapar-] 'rule'. See also sarrassiya- 'kingship', a likely loan based on Akkadian sarru 'king', via Hurrian; see 'ladyhood, queenship' with 'queen' 19.330.
19	330	queen	hassussara-; allassiya-	HWW, Puh. Feminine derivative from hassu- 'king'; see 02.240. Sumerogram MUNUS.LUGAL 'female king'. A form allassiya- 'ladyhood, queenship' is based on Hurrian [allai] 'lady'.; HWW, Puh. Feminine derivative from hassu- 'king'; see 02.240. Sumerogram MUNUS.LUGAL 'female king'. A form allassiya- 'ladyhood, queenship' is based on Hurrian [allai] 'lady'.
19	360	noble, nobleman	nakki-; tuhkanti-; antuwasalli-	CHD, Puh, respectively. 'Important, heavy, high ranking, honored', Sumerogram DUGUD, Akkadogram KABTU, see nakkiyatar 'dignity, importance, exalted status', see 'heavy' 15.810l; 'high court official'. THeth 10 527-528: The HTT military hierarchy began with the 'Great King' (sallis hassus 19.320), included the tuhkanti- 'crown prince', various 'greats', and 'overseers'. An important political body was the panku-, literally 'all, whole (group)'. The place of (political) assembly was the tuliya- as opposed to the asessar, the place for crowds at festivals.; CHD, Puh, respectively. 'Important, heavy, high ranking, honored', Sumerogram DUGUD, Akkadogram KABTU, see nakkiyatar 'dignity, importance, exalted status', see 'heavy' 15.810l; 'high court official'. THeth 10 527-528: The HTT military hierarchy began with the 'Great King' (sallis hassus 19.320), included the tuhkanti- 'crown prince', various 'greats', and 'overseers'. An important political body was the panku-, literally 'all, whole (group)'. The place of (political) assembly was the tuliya- as opposed to the asessar, the place for crowds at festivals.; CHD, Puh, respectively. 'Important, heavy, high ranking, honored', Sumerogram DUGUD, Akkadogram KABTU, see nakkiyatar 'dignity, importance, exalted status', see 'heavy' 15.810l; 'high court official'. THeth 10 527-528: The HTT military hierarchy began with the 'Great King' (sallis hassus 19.320), included the tuhkanti- 'crown prince', various 'greats', and 'overseers'. An important political body was the panku-, literally 'all, whole (group)'. The place of (political) assembly was the tuliya- as opposed to the asessar, the place for crowds at festivals.
19	370	citizen, subject	aara-; annauali-	HWW, Puh. Literally, 'colleague, companion, equal'. Written with Sumerographic determinative LÚ 'man': LÚ/aara-; see arawa- 'free', 'freeman' 19.440, 'companion' 19.510, 'correct' 16.730. annauli- '(of) equal (rank), peer' = Akkadogram MEHRU 'equal' in LÚ/MEHRI 'a peer of the realm'.; HWW, Puh. Literally, 'colleague, companion, equal'. Written with Sumerographic determinative LÚ 'man': LÚ/aara-; see arawa- 'free', 'freeman' 19.440, 'companion' 19.510, 'correct' 16.730. annauli- '(of) equal (rank), peer' = Akkadogram MEHRU 'equal' in LÚ/MEHRI 'a peer of the realm'.
19	410	master	isha-; allanni-	HWW, Puh. Feminine: ishassara- 'lady, mistress'. Hurrian [allanni-] see 19.330. Sumerogram EN, Akkadogram BEELU(M).; HWW, Puh. Feminine: ishassara- 'lady, mistress'. Hurrian [allanni-] see 19.330. Sumerogram EN, Akkadogram BEELU(M).
19	450	command, order	watarnahh-; tapariya-; seshai-	HW, HEG. See also 'rule' 19.310.; HW, HEG. See also 'rule' 19.310.; HW, HEG. See also 'rule' 19.310.
19	460	obey	istamas-; pahs-	See istamas 'hear' 15.410; pahsanu-; pahs- 'observe, heed, obey; keep safe, defend, protect' 11.240, 20.440.; See istamas 'hear' 15.410; pahsanu-; pahs- 'observe, heed, obey; keep safe, defend, protect' 11.240, 20.440.
19	470	let, permit	tarna-	HEG: 'let, allow, permit; loose; leave, let go' (trans.); 'be allowed' (intrans.) (middle inflection Yosida 1990:71); also means 'admit, confess' 18.330; see also 'release, let go' 11.340, 'untie' 09.161.
19	510	friend, companion	aara-; taksul	Puh: 'colleague, companion, equal': see 'citizen' 19.370, 'correct' 16.730. HEG also 'peace' 20.140. See also mi(e)nu- 'mild, gentle, pleasant, friendly': CHD.; Puh: 'colleague, companion, equal': see 'citizen' 19.370, 'correct' 16.730. HEG also 'peace' 20.140. See also mi(e)nu- 'mild, gentle, pleasant, friendly': CHD.
19	520	enemy	kurur-	HEG. Also 'hostile (adj.); enmity (n.)'; see harpu- 'hostile', harp- 'separate; divorce' 02.341, 12.230. Sumerogram LÚ/KÚR 'enemy'.
19	540	neighbor	arahzena-	HWW. 'Neighbor(ing)' as the one 'outside', 'foreigner', see 'outside' 12.060. Opposite of anturiya- 'inside'.
19	550	stranger	arahzena-	See also arahza- 'outside' 12.060, 'neighbor(ing)' 19.540.
19	580	help, aid	warrai-; anda es-; appan tiya-	Periphrastic expressions with preverbs, see anda 'in, into' (12.050) plus warri- 'helpful', es- 'be'; appa(a) 'after, behind' 12.010 plus tiya- 'tread, walk' 10.450.; Periphrastic expressions with preverbs, see anda 'in, into' (12.050) plus warri- 'helpful', es- 'be'; appa(a) 'after, behind' 12.010 plus tiya- 'tread, walk' 10.450.; Periphrastic expressions with preverbs, see anda 'in, into' (12.050) plus warri- 'helpful', es- 'be'; appa(a) 'after, behind' 12.010 plus tiya- 'tread, walk' 10.450.
19	610	custom	saklai-	HW. See also aara- 'right, correct' 16.730, 'law' 21.110.
19	620	strife, quarrel	halluwai-; sullatar	Puh: 'violence, brawl, altercation'; also HW: sullai-, sulliya-v. 'quarrel'.; Puh: 'violence, brawl, altercation'; also HW: sullai-, sulliya-v. 'quarrel'.
19	630	conspiracy, plot	kupiyati-	HEG. Probably Luwian loan. Sumerogram INIM BAL 'matter of revolt'.
19	650	meet	anda wemiya-	HW: 'find, meet (with)', see 'find' 11.320.
20	110	fight (vb)	zahhiya-; sullai-	HW: 'go to battle, do battle', see 'war' 20.130; 'quarrel'. See also 'attack' 20.430.; HW: 'go to battle, do battle', see 'war' 20.130; 'quarrel'. See also 'attack' 20.430.
20	130	war, battle	zahhai-; lahha-	HW, CHD. Hittite verbs 'make war': lahhiya-, see lahha- 'military campaign' 10.710; HW zahhiya- 'fight' 20.110; HEG: kurur ep(p)- 'begin hostilities, kururiyahh- 'behave hostilely, make war'. See also 'enemy, hostile' 19.520; 'strike' 20.620.; HW, CHD. Hittite verbs 'make war': lahhiya-, see lahha- 'military campaign' 10.710; HW zahhiya- 'fight' 20.110; HEG: kurur ep(p)- 'begin hostilities, kururiyahh- 'behave hostilely, make war'. See also 'enemy, hostile' 19.520; 'strike' 20.620.
20	140	peace	taksul	'Peace agreement; friend', see 19.510. See also taks- 'join, unite' 12.220.
20	150	army	tuzzi-	HEG. 'Army, troops encamped'; see tuzziya- 'camp' v.; semantically similar to Greek 'people, host', but cognate in form to HTT lahha-'military campaign', see 'war, battle' 20.130. Sumerogram KARASH = Akkadian karaashu 'military-camp, army, soldiers': THeth 10; see also 'soldier' 20.170.
20	170	soldier	kussantalla-; kuwalanalla; i-	HEG. 'Person being paid', see kussan 'wage' 11.780. Luwian with Sumerographic determinative LÚ 'man': LÚ/ kuwalanalla/i-. Hittite soliders included foot soldiers (Sumerogram LÚ/ ERIN/MESH), cavalry (ANSHE. KUR.RA/ MESH, literally 'horses'), charioteers (see ishas ismeriyas 'lord of the reins, chariot driver', as well various ranks and other subclasses: THeth 10.; HEG. 'Person being paid', see kussan 'wage' 11.780. Luwian with Sumerographic determinative LÚ 'man': LÚ/ kuwalanalla/i-. Hittite soliders included foot soldiers (Sumerogram LÚ/ ERIN/MESH), cavalry (ANSHE. KUR.RA/ MESH, literally 'horses'), charioteers (see ishas ismeriyas 'lord of the reins, chariot driver', as well various ranks and other subclasses: THeth 10.; HEG. 'Person being paid', see kussan 'wage' 11.780. Luwian with Sumerographic determinative LÚ 'man': LÚ/ kuwalanalla/i-. Hittite soliders included foot soldiers (Sumerogram LÚ/ ERIN/MESH), cavalry (ANSHE. KUR.RA/ MESH, literally 'horses'), charioteers (see ishas ismeriyas 'lord of the reins, chariot driver', as well various ranks and other subclasses: THeth 10.
20	220	club	hattalla-	Puh: 'mace, club'. Sumerogram GISH/TUKUL.
20	222	battle-ax	ates-	HWW, Puh: 'adze, axe, hatchet' (with Sumerographic determinatives for copper or bronze).
20	240	bow	parduganni	CHD: 'bow case'. Sumerogram with determinative GISH 'wood': GISH/ BAN; see also ishunawar 'bowstring, sinew', istagga(i)- 'bowstring': Puh.
20	250	arrow	nata-; nati-	CHD: 'reed, arrow, drinking tube'. Sumerogram with determinative GI 'reed': GI/KAK.Ú.TAG.GA.; CHD: 'reed, arrow, drinking tube'. Sumerogram with determinative GI 'reed': GI/KAK.Ú.TAG.GA.
20	260	spear	turi-	HEG: 'spear, lance', usually with the Sumerographic determinative, GISH 'wood'.
20	340	shield	kursa-	Possibly. Base meaning: 'leather, hide' 04.120. (?)
20	350	fortress	auri-	HWW, Puh: 'border fort, look-out, guard post', from au(s)-, u(wa)- 'see, watch' 15.510; see also 'boundary' 19.210.
20	420	defeat	hullanzatar; arpa-	HWW, Puh. From hulla- 'strike, beat, defeat' 09.210, 20.420; arpa-'bad luck, set back, misfortune' 16.190; see also tarh- 'mighty; win, succeed, overcome'.; HWW, Puh. From hulla- 'strike, beat, defeat' 09.210, 20.420; arpa-'bad luck, set back, misfortune' 16.190; see also tarh- 'mighty; win, succeed, overcome'.
20	430	attack	lahiya-; walh-; parh-	CHD, HEG. 'Travel, march, go to war' intrans., 'attack, make war on' trans., see 'war' 20.130. Many verbs with nuanced differences: walh- 'strike, attack', see 09.210, 20.110; parh- 'attack; chase, pursue' 10.530, 'hasten, hurry' 14.230; 'hunt' 20.610; sarh- ... kurur ep(p) 'initiate hostilities', see kurur 'hostile, enemy'19.520.; CHD, HEG. 'Travel, march, go to war' intrans., 'attack, make war on' trans., see 'war' 20.130. Many verbs with nuanced differences: walh- 'strike, attack', see 09.210, 20.110; parh- 'attack; chase, pursue' 10.530, 'hasten, hurry' 14.230; 'hunt' 20.610; sarh- ... kurur ep(p) 'initiate hostilities', see kurur 'hostile, enemy'19.520.; CHD, HEG. 'Travel, march, go to war' intrans., 'attack, make war on' trans., see 'war' 20.130. Many verbs with nuanced differences: walh- 'strike, attack', see 09.210, 20.110; parh- 'attack; chase, pursue' 10.530, 'hasten, hurry' 14.230; 'hunt' 20.610; sarh- ... kurur ep(p) 'initiate hostilities', see kurur 'hostile, enemy'19.520.
20	440	defend	pahs-	'Defend'; keep safe, preserve', see 11.240.
20	450	retreat	dala-; daliya-	HEG. See 'go away' 10.490.; HEG. See 'go away' 10.490.
20	470	captive, prisoner	appant-	Literally, 'taken, seized (one)' ep(p), ap- 'seize, grasp'. See also arnuwala- 'transportee, transplantee' (arnu- 'bring') or persons brought back as war booty and re-assigned to civilian life in Hattusa = Sumerogram NAM.RA.
20	471	guard, sentinel	auriya-; uskiskatalla-	HWW, Puh. 'Watch, look out'. See auri- 'guard post' 20.350; also pahs- 'preserve, keep safe' 11.240. HTT guards were of many kinds from guards (standing or roving) and lookouts at the border to spies: THeth 10.; HWW, Puh. 'Watch, look out'. See auri- 'guard post' 20.350; also pahs- 'preserve, keep safe' 11.240. HTT guards were of many kinds from guards (standing or roving) and lookouts at the border to spies: THeth 10.
20	480	booty, spoils	saru-	HW.
20	490	ambush	appala-; akusa-; senahha-	Puh: 'trap, snare, pitfall, ambush', first probably from ep(p)-, ap(p)- 'take, seize'; 'pit (for catching game)'. Last ex. 'trap, ambush' Prins 92-95.; Puh: 'trap, snare, pitfall, ambush', first probably from ep(p)-, ap(p)- 'take, seize'; 'pit (for catching game)'. Last ex. 'trap, ambush' Prins 92-95.; Puh: 'trap, snare, pitfall, ambush', first probably from ep(p)-, ap(p)- 'take, seize'; 'pit (for catching game)'. Last ex. 'trap, ambush' Prins 92-95.
20	610	hunt	parh-; hurna-	CHD: 'chase, pursue, hunt; Puh: 'hunt (in the mountains)'.; CHD: 'chase, pursue, hunt; Puh: 'hunt (in the mountains)'.
20	620	shoot	siya-	HW, THeth 10: Ablauting root sai-, siya- 'shoot'; homonymous form: 'seal (a document)'; see also 'strike' 09.210: hazzik- 'strike (a musical instrument); hit the mark (as an arrow does a target)', hazzikiya- 'pierce' (a target).
20	640	trap (noun)	appala-; akkusa-	Puh: see 'ambush' 20.490; also 'trapping pit'; see 'pit' 12.850.; Puh: see 'ambush' 20.490; also 'trapping pit'; see 'pit' 12.850.
20	650	trap (vb)	appalai-	See 'ambush' 20.490; 'deceit' 16.680.
21	110	law	saklai-; ishiul; hannessar	'Law, custom, rite', see 'custom' 19.610; 'bond, regulation, treaty', see ishiya- 'bind' 09.160; 'legal case', see hanna- 'decide, judge': Akkadogram DINAM, DINU(M) 'judgment', see 21.160.; 'Law, custom, rite', see 'custom' 19.610; 'bond, regulation, treaty', see ishiya- 'bind' 09.160; 'legal case', see hanna- 'decide, judge': Akkadogram DINAM, DINU(M) 'judgment', see 21.160.; 'Law, custom, rite', see 'custom' 19.610; 'bond, regulation, treaty', see ishiya- 'bind' 09.160; 'legal case', see hanna- 'decide, judge': Akkadogram DINAM, DINU(M) 'judgment', see 21.160.
21	160	judge (vb)	hanna-	HWW, Puh: 'decide, judge'; 'contend (against), take legal action (against), litigate; judge, adjudicate'.
21	170	judgment	handatar; hannessar	HWW, Puh: 'justice, judgment; favor (of a deity)', see also 'good fortune, luck' 16.180; 'legal case', see also 'thing' 11.180. See also duddumessar 'mercy, benevolence' Prins 39.; HWW, Puh: 'justice, judgment; favor (of a deity)', see also 'good fortune, luck' 16.180; 'legal case', see also 'thing' 11.180. See also duddumessar 'mercy, benevolence' Prins 39.
21	210	plaintiff	hannitalwa-	Puh. See also 'defendent'; hanna- 'decide, judge' 21.160.
21	220	defendant	hannitalwa-	See also 'plaintiff'; see 'decide, judge' 21.180.
21	230	witness	kutruwa-	HEG.
21	240	swear	link-	CHD. See also linga-nu- 'make someone take an oath': CHD. See 'oath': 21.250.
21	250	oath	linkai-	CHD. Akkadograms MAAMEETU, NIISH ILI 'oaths'; 'swear' 21.240. See also parkuwa- 'clear, discharge (an oath, obligation)'.
21	350	guilty	paprant-	CHD. 'Impure, unclean, proven guilty by ordeal', see 'dirty' 15.880. See also shame related concepts: luri-, luriyahh-, luriyatar 'disgrace, humiliate, humiliation', feelings imposed by the community as opposed to the internal feeling of guilt. See also tepnu-; huriyahh- 'make little, few, humiliate' 13.170; huriyahh- 'subject to public ridicule', hahhars- 'laugh' 16.250; paknu- 'defame, slander, denounce'. Ünal 1993 on links between purity, cleanliness, guilt.
21	360	innocent	niwalla-; parkui-	HEG, CHD: 'innocent; pure, clean'; see 'clean' 15.870. Cultic purity, innocence, and cleanliness are inextricably linked: Ünal 1993.; HEG, CHD: 'innocent; pure, clean'; see 'clean' 15.870. Cultic purity, innocence, and cleanliness are inextricably linked: Ünal 1993.
22	120	God	siu-	HW. See siunali- 'divine'. See also istanu- 'sun, solar deity' Puh.
22	140	altar	istanana-	Puh: 'altar, offering table, stand'. Sumerogram (often with determinative GISH 'wood') GISH/ ZAG.GAR.RA = istanana-, although it might also be made of gold, silver, copper, bronze, or ivory. See also the (GISH/) lahhura 'offering table' (= Sumerogram GISH/ GAN.KAL) of another sort placed in front of the 'altar': CHD 15. See Ünal (1994) for pictures of Hittite offering tables, some loaded with food for the gods, often hung with special cloths (TÚG/ kuressar) of colored wool (SÍG kunza-) or spun wool (malkessa).
22	150	sacrifice, offering	sipant-; hink-	HW. 'Pour libations'; see also lahuwai- 'pour' 09.350: CHD; Puh: hink- 'bestow, present, offer'.; HW. 'Pour libations'; see also lahuwai- 'pour' 09.350: CHD; Puh: hink- 'bestow, present, offer'.
22	160	worship	aruwai-	Puh. Means 'bow, prostrate oneself, do obeisance'; = Akkadogram SHUKEENU Puh.
22	170	pray	arkuwai-; malda-; mugai-	HWW, Puh, CHD. Specialized types of addresses to a deity: arkuwai- 'pray, argue one's case', malda- 'pray, solemnly declare, vow', mugai- 'speak (magical) words of entreaty to move a deity'. Each speech act began with a vocative address to the deity, talliyatar 'invocation' intended to attract the deity's attention, often continued with a section of walliyatar 'praise' 16.790, and ended with the wekwar 'request' 18.350. Akkadogram IKRUB 'prayer, vow'.; HWW, Puh, CHD. Specialized types of addresses to a deity: arkuwai- 'pray, argue one's case', malda- 'pray, solemnly declare, vow', mugai- 'speak (magical) words of entreaty to move a deity'. Each speech act began with a vocative address to the deity, talliyatar 'invocation' intended to attract the deity's attention, often continued with a section of walliyatar 'praise' 16.790, and ended with the wekwar 'request' 18.350. Akkadogram IKRUB 'prayer, vow'.; HWW, Puh, CHD. Specialized types of addresses to a deity: arkuwai- 'pray, argue one's case', malda- 'pray, solemnly declare, vow', mugai- 'speak (magical) words of entreaty to move a deity'. Each speech act began with a vocative address to the deity, talliyatar 'invocation' intended to attract the deity's attention, often continued with a section of walliyatar 'praise' 16.790, and ended with the wekwar 'request' 18.350. Akkadogram IKRUB 'prayer, vow'.
